time,f1,f2,f3,f4,COPx,COPy,W,W_sync
1745923207.2286103,0.12813419103622437,0.1226956844329834,0.12297046184539795,0.11594486236572266,0.0,0.0,0.48974519968032837,0
1745923207.2411075,0.12908262014389038,0.12294220924377441,0.12319397926330566,0.11611461639404297,0.0,0.0,0.4913334250450134,0
1745923207.2453043,0.13266760110855103,0.12345433235168457,0.11985993385314941,0.11789083480834961,0.0,0.0,0.4938727021217346,0
1745923207.2565963,0.1281152367591858,0.12328362464904785,0.11902177333831787,0.11974239349365234,0.0,0.0,0.49016302824020386,0
1745923207.2674832,0.12839972972869873,0.12328362464904785,0.11985993385314941,0.11934566497802734,0.0,0.0,0.49088895320892334,0
1745923207.2791777,0.12896877527236938,0.1248769760131836,0.12274694442749023,0.11953449249267578,0.0,0.0,0.496127188205719,0
1745923207.2923756,0.12724268436431885,0.12430787086486816,0.12008345127105713,0.1191568374633789,0.0,0.0,0.49079084396362305,0
1745923207.3006167,0.1267305612564087,0.12700128555297852,0.11889141798019409,0.12000703811645508,0.0,0.0,0.4926303029060364,0
1745923207.3118327,0.12460613250732422,0.12755155563354492,0.12032562494277954,0.12100839614868164,0.0,0.0,0.4934917092323303,0
1745923207.3252554,0.12692022323608398,0.12610983848571777,0.12103337049484253,0.1205739974975586,0.0,0.0,0.4946374297142029,0
1745923207.3329163,0.12824797630310059,0.12309384346008301,0.1175876259803772,0.11961030960083008,0.0,0.0,0.48853975534439087,0
1745923207.3444526,0.1273375153541565,0.12476301193237305,0.11827677488327026,0.11998796463012695,0.0,0.0,0.49036526679992676,0
1745923207.3591068,0.12527000904083252,0.12525629997253418,0.12006485462188721,0.11858987808227539,0.0,0.0,0.4891810417175293,0
1745923207.3664508,0.12821006774902344,0.1267547607421875,0.12164801359176636,0.11940240859985352,0.0,0.0,0.4960152506828308,0
1745923207.377182,0.12951886653900146,0.12510466575622559,0.11989718675613403,0.1199502944946289,0.0,0.0,0.49447101354599,0
1745923207.3922224,0.12784969806671143,0.12123513221740723,0.11891001462936401,0.11979913711547852,0.0,0.0,0.4877939820289612,0
1745923207.399015,0.1270909309387207,0.12267661094665527,0.11924529075622559,0.11991262435913086,0.0,0.0,0.4889254570007324,0
1745923207.4108613,0.12874120473861694,0.1253511905670166,0.11827677488327026,0.11885452270507812,0.0,0.0,0.49122369289398193,0
1745923207.42446,0.12929123640060425,0.12637543678283691,0.11840713024139404,0.1185145378112793,0.0,0.0,0.4925883412361145,0
1745923207.4324627,0.12885499000549316,0.12609100341796875,0.12004619836807251,0.1189112663269043,0.0,0.0,0.4939034581184387,0
1745923207.4441116,0.12587696313858032,0.12510466575622559,0.11786699295043945,0.11993169784545898,0.0,0.0,0.48878031969070435,0
1745923207.4582605,0.12479579448699951,0.12552189826965332,0.12012070417404175,0.12149953842163086,0.0,0.0,0.49193793535232544,0
1745923207.4646375,0.12508034706115723,0.12694454193115234,0.11879831552505493,0.11942148208618164,0.0,0.0,0.49024468660354614,0
1745923207.476774,0.127394437789917,0.1276841163635254,0.11782974004745483,0.11949682235717773,0.0,0.0,0.49240511655807495,0
1745923207.490998,0.12737548351287842,0.1264512538909912,0.12038147449493408,0.11959123611450195,0.0,0.0,0.49379944801330566,0
1745923207.498159,0.12449228763580322,0.12451648712158203,0.1221509575843811,0.1191568374633789,0.0,0.0,0.49031656980514526,0
1745923207.509679,0.12361979484558105,0.12720990180969238,0.12012070417404175,0.12019586563110352,0.0,0.0,0.4911462664604187,0
1745923207.5275605,0.12339216470718384,0.12960004806518555,0.11814635992050171,0.11870336532592773,0.0,0.0,0.48984193801879883,0
1745923207.5318909,0.12265241146087646,0.12889814376831055,0.12151765823364258,0.11823081970214844,0.0,0.0,0.491299033164978,0
1745923207.543717,0.12352496385574341,0.12694454193115234,0.12008345127105713,0.11660623550415039,0.0,0.0,0.48715919256210327,0
1745923207.5577774,0.12337321043014526,0.1274566650390625,0.11924529075622559,0.11830663681030273,0.0,0.0,0.4883818030357361,0
1745923207.5666966,0.1252889633178711,0.13098478317260742,0.11838853359222412,0.11877918243408203,0.0,0.0,0.49344146251678467,0
1745923207.5755725,0.12477684020996094,0.12977075576782227,0.11736410856246948,0.12015819549560547,0.0,0.0,0.49206990003585815,0
1745923207.5861197,0.12297487258911133,0.13155364990234375,0.11786699295043945,0.11919450759887695,0.0,0.0,0.4915900230407715,0
1745923207.598523,0.12462508678436279,0.13238835334777832,0.11857479810714722,0.11853313446044922,0.0,0.0,0.49412137269973755,0
1745923207.6085947,0.12367665767669678,0.131364107131958,0.11796015501022339,0.11794757843017578,0.0,0.0,0.49094849824905396,0
1745923207.6238754,0.12151432037353516,0.13265395164489746,0.1183326244354248,0.11753177642822266,0.0,0.0,0.4900326728820801,0
1745923207.6310475,0.12350594997406006,0.13420915603637695,0.11671221256256104,0.1195535659790039,0.0,0.0,0.49398088455200195,0
1745923207.6413603,0.12415087223052979,0.13288140296936035,0.11868655681610107,0.11983680725097656,0.0,0.0,0.4955556392669678,0
1745923207.6577833,0.124378502368927,0.13280558586120605,0.1166190505027771,0.11847686767578125,0.0,0.0,0.4922800064086914,0
