time,f1,f2,f3,f4,COPx,COPy,W,W_sync
1745923158.4422262,4.8853044509887695,4.689047336578369,11.782893180847168,20.031925201416016,-5.713283538818359,-11.284347534179688,41.3891716003418,0
1745923158.4756956,4.882743835449219,4.68491268157959,11.786561965942383,20.044692993164062,-5.719159126281738,-11.293427467346191,41.39891052246094,0
1745923158.476703,4.880069255828857,4.676395893096924,11.788928031921387,20.053436279296875,-5.7274346351623535,-11.30476188659668,41.39883041381836,0
1745923158.476703,4.878494739532471,4.672811031341553,11.78794002532959,20.055824279785156,-5.731597900390625,-11.30911636352539,41.39506912231445,0
1745923158.476703,4.875402927398682,4.66837215423584,11.788834571838379,20.063278198242188,-5.736832141876221,-11.316946983337402,41.39588928222656,0
1745923158.477714,4.871495723724365,4.668201446533203,11.793769836425781,20.082151412963867,-5.740996837615967,-11.325695991516113,41.415618896484375,0
1745923158.477714,4.875327110290527,4.668201446533203,11.80539321899414,20.105106353759766,-5.745919704437256,-11.33077621459961,41.45402908325195,0
1745923158.4832,4.878836154937744,4.671009063720703,11.817965507507324,20.128215789794922,-5.747686386108398,-11.334172248840332,41.49602508544922,0
1745923158.495274,4.883141994476318,4.675067901611328,11.833797454833984,20.152847290039062,-5.7470293045043945,-11.337075233459473,41.54485321044922,0
1745923158.5124445,4.885247707366943,4.675409317016602,11.849833488464355,20.175090789794922,-5.746768951416016,-11.344067573547363,41.5855827331543,0
1745923158.5184047,4.891355514526367,4.677306175231934,11.860822677612305,20.19159507751465,-5.748410224914551,-11.34422492980957,41.62107849121094,0
1745923158.5377018,4.895111083984375,4.680891036987305,11.865796089172363,20.2021484375,-5.749118804931641,-11.342123031616211,41.64394760131836,0
1745923158.5408468,4.894826412200928,4.6805877685546875,11.865870475769043,20.204710006713867,-5.750520706176758,-11.34319019317627,41.64599609375,0
1745923158.5550334,4.897121429443359,4.678558349609375,11.866317749023438,20.20815658569336,-5.754870891571045,-11.343888282775879,41.65015411376953,0
1745923158.5697594,4.9023566246032715,4.680549621582031,11.867230415344238,20.208677291870117,-5.755592346191406,-11.33860969543457,41.6588134765625,0
1745923158.5755806,4.903570652008057,4.68504524230957,11.87192440032959,20.210102081298828,-5.749556064605713,-11.33559799194336,41.6706428527832,0
1745923158.5866702,4.907079696655273,4.688592433929443,11.87589168548584,20.215051651000977,-5.747987270355225,-11.332191467285156,41.686614990234375,0
1745923158.6076741,4.910190582275391,4.691153049468994,11.880864143371582,20.225181579589844,-5.748955249786377,-11.331295013427734,41.70738983154297,0
1745923158.6110647,4.916279315948486,4.694605350494385,11.890531539916992,20.238006591796875,-5.7484307289123535,-11.329115867614746,41.73942184448242,0
1745923158.6239772,4.922159671783447,4.697583198547363,11.900924682617188,20.25418472290039,-5.749378681182861,-11.328411102294922,41.77485275268555,0
1745923158.652388,4.929386615753174,4.7009406089782715,11.911802291870117,20.271324157714844,-5.7508544921875,-11.326708793640137,41.813453674316406,0
1745923158.652388,4.934451103210449,4.705853462219238,11.92059326171875,20.285978317260742,-5.750286102294922,-11.324420928955078,41.84687805175781,0
1745923158.6574378,4.93843412399292,4.713118076324463,11.927242279052734,20.297822952270508,-5.747482776641846,-11.320012092590332,41.876617431640625,0
1745923158.6727521,4.9392499923706055,4.716285705566406,11.934003829956055,20.306894302368164,-5.744735240936279,-11.320596694946289,41.89643096923828,0
1745923158.6818514,4.942132949829102,4.717480659484863,11.936294555664062,20.314481735229492,-5.7474894523620605,-11.319732666015625,41.91039276123047,0
1745923158.691366,4.946021556854248,4.720174312591553,11.93737506866455,20.31760025024414,-5.748170852661133,-11.315627098083496,41.921173095703125,0
1745923158.7058816,4.949606418609619,4.720800399780273,11.938660621643066,20.31642723083496,-5.747910976409912,-11.312409400939941,41.92549133300781,0
1745923158.716606,4.951465129852295,4.7227349281311035,11.939573287963867,20.31991195678711,-5.7484564781188965,-11.310500144958496,41.933685302734375,0
1745923158.730713,4.953760623931885,4.723341941833496,11.94314956665039,20.3243408203125,-5.748655796051025,-11.310113906860352,41.94459533691406,0
1745923158.7442682,4.957383632659912,4.7241387367248535,11.946147918701172,20.32917594909668,-5.7500901222229,-11.30851936340332,41.95684814453125,0
1745923158.7504632,4.961366653442383,4.729279041290283,11.951735496520996,20.334529876708984,-5.746413707733154,-11.304025650024414,41.97690963745117,0
1745923158.7625818,4.962371826171875,4.732863903045654,11.954547882080078,20.337263107299805,-5.743253231048584,-11.301772117614746,41.98704528808594,0
1745923158.7731445,4.964838027954102,4.733926296234131,11.956634521484375,20.339305877685547,-5.743112564086914,-11.300012588500977,41.99470520019531,0
1745923158.7859285,4.970376491546631,4.737112998962402,11.960582733154297,20.343425750732422,-5.742498874664307,-11.295166969299316,42.011497497558594,0
1745923158.796098,4.976275444030762,4.743049621582031,11.96438217163086,20.344486236572266,-5.738368511199951,-11.28719425201416,42.028194427490234,0
