time,f1,f2,f3,f4,COPx,COPy,W,W_sync
1745923158.4741905,0.023684978485107422,0.037048935890197754,0.03202676773071289,0.02623748779296875,0.0,0.0,0.11899816989898682,0
1745923158.476703,0.02383708953857422,0.034412384033203125,0.029642581939697266,0.026426315307617188,0.0,0.0,0.1143183708190918,0
1745923158.476703,0.026416778564453125,0.03733348846435547,0.027389049530029297,0.027635574340820312,0.0,0.0,0.1187748908996582,0
1745923158.476703,0.028332233428955078,0.038111090660095215,0.02841329574584961,0.027994155883789062,0.0,0.0,0.12285077571868896,0
1745923158.476703,0.026075363159179688,0.03710579872131348,0.029810428619384766,0.027767181396484375,0.0,0.0,0.1207587718963623,0
1745923158.477714,0.02252817153930664,0.03896474838256836,0.02884197235107422,0.025916099548339844,0.0,0.0,0.11625099182128906,0
1745923158.4821901,0.024671554565429688,0.03803527355194092,0.03012704849243164,0.026180267333984375,0.0,0.0,0.11901414394378662,0
1745923158.495274,0.02569580078125,0.03737139701843262,0.029717445373535156,0.027672767639160156,0.0,0.0,0.12045741081237793,0
1745923158.5142891,0.027156352996826172,0.04232203960418701,0.029922008514404297,0.027635574340820312,0.0,0.0,0.1270359754562378,0
1745923158.5217345,0.026378631591796875,0.04268240928649902,0.028786182403564453,0.02347850799560547,0.0,0.0,0.12132573127746582,0
1745923158.5377018,0.024842262268066406,0.03957164287567139,0.02858114242553711,0.026218414306640625,0.0,0.0,0.11921346187591553,0
1745923158.5435941,0.02548694610595703,0.04112708568572998,0.027705669403076172,0.027068138122558594,0.0,0.0,0.12138783931732178,0
1745923158.5560458,0.026435375213623047,0.040349364280700684,0.023906230926513672,0.02487659454345703,0.0,0.0,0.11556756496429443,0
1745923158.5703423,0.025335311889648438,0.039875149726867676,0.024166584014892578,0.02584075927734375,0.0,0.0,0.11521780490875244,0
1745923158.5819201,0.024367809295654297,0.0391923189163208,0.025209903717041016,0.02703094482421875,0.0,0.0,0.11580097675323486,0
1745923158.593724,0.02247142791748047,0.04131674766540527,0.02653217315673828,0.025236129760742188,0.0,0.0,0.11555647850036621,0
1745923158.6096814,0.021750450134277344,0.04107010364532471,0.030294418334960938,0.02553844451904297,0.0,0.0,0.11865341663360596,0
1745923158.6186934,0.022072792053222656,0.03915441036224365,0.030406475067138672,0.02693653106689453,0.0,0.0,0.11857020854949951,0
1745923158.6305256,0.0229644775390625,0.03892672061920166,0.029288768768310547,0.02491474151611328,0.0,0.0,0.11609470844268799,0
1745923158.652388,0.022983551025390625,0.039514780044555664,0.024408817291259766,0.023838043212890625,0.0,0.0,0.11074519157409668,0
1745923158.6564255,0.022167682647705078,0.03915441036224365,0.02064657211303711,0.025178909301757812,0.0,0.0,0.10714757442474365,0
1745923158.6727521,0.020991802215576172,0.04046320915222168,0.02334737777709961,0.025877952575683594,0.0,0.0,0.11068034172058105,0
1745923158.6788523,0.020574569702148438,0.04105114936828613,0.02714681625366211,0.02655792236328125,0.0,0.0,0.11533045768737793,0
1745923158.6923661,0.02066946029663086,0.0411839485168457,0.022583484649658203,0.026823043823242188,0.0,0.0,0.11125993728637695,0
1745923158.7058816,0.023818016052246094,0.04315662384033203,0.02424144744873047,0.02769184112548828,0.0,0.0,0.11890792846679688,0
1745923158.716606,0.02433013916015625,0.04235994815826416,0.02470684051513672,0.02831554412841797,0.0,0.0,0.1197124719619751,0
1745923158.731225,0.02252817153930664,0.04190480709075928,0.024371623992919922,0.02703094482421875,0.0,0.0,0.11583554744720459,0
1745923158.7442682,0.021409034729003906,0.04382050037384033,0.026289939880371094,0.02756023406982422,0.0,0.0,0.11907970905303955,0
1745923158.7535744,0.02133321762084961,0.04199957847595215,0.02571249008178711,0.027975082397460938,0.0,0.0,0.1170203685760498,0
1745923158.7700992,0.021579742431640625,0.04036831855773926,0.027221202850341797,0.028863906860351562,0.0,0.0,0.11803317070007324,0
1745923158.7776358,0.020536422729492188,0.04133570194244385,0.026848793029785156,0.02954387664794922,0.0,0.0,0.11826479434967041,0
1745923158.78985,0.021579742431640625,0.04046320915222168,0.027537822723388672,0.02623748779296875,0.0,0.0,0.11581826210021973,0
1745923158.8046527,0.02450084686279297,0.041013240814208984,0.027668476104736328,0.025122642517089844,0.0,0.0,0.11830520629882812,0
1745923158.8158777,0.022812843322753906,0.04120290279388428,0.028804779052734375,0.028296470642089844,0.0,0.0,0.1211169958114624,0
1745923158.8282282,0.022945404052734375,0.04256868362426758,0.028376102447509766,0.02729511260986328,0.0,0.0,0.121185302734375,0
1745923158.842002,0.021048545837402344,0.042549729347229004,0.02796649932861328,0.02756023406982422,0.0,0.0,0.11912500858306885,0
1745923158.8517897,0.020384788513183594,0.04165816307067871,0.02625274658203125,0.028995513916015625,0.0,0.0,0.11729121208190918,0
1745923158.8707771,0.021845340728759766,0.03976130485534668,0.028245925903320312,0.0285797119140625,0.0,0.0,0.11843228340148926,0
1745923158.876783,0.019151687622070312,0.0405200719833374,0.02794790267944336,0.026823043823242188,0.0,0.0,0.11444270610809326,0
1745923158.889022,0.019436359405517578,0.042340993881225586,0.025563716888427734,0.027370452880859375,0.0,0.0,0.11471152305603027,0
1745923158.9165125,0.020763874053955078,0.03888881206512451,0.026383399963378906,0.024385452270507812,0.0,0.0,0.11042153835296631,0
1745923158.917516,0.02032756805419922,0.04055798053741455,0.026029109954833984,0.023799896240234375,0.0,0.0,0.11071455478668213,0
1745923158.9390454,0.020175933837890625,0.03875601291656494,0.023943424224853516,0.02412128448486328,0.0,0.0,0.10699665546417236,0
1745923158.9430823,0.02089691162109375,0.04025447368621826,0.02606678009033203,0.025991439819335938,0.0,0.0,0.11320960521697998,0
1745923158.9597743,0.01926565170288086,0.038016319274902344,0.027277469635009766,0.02646350860595703,0.0,0.0,0.11102294921875,0
