time,f1,f2,f3,f4,COPx,COPy,W,W_sync
1766568405.4938972,-0.9416866302490234,0.9315266609191895,-0.9464521408081055,0.992156982421875,0.0,0.0,0.03554487228393555,1
1766568405.5072145,-0.9435348510742188,0.9302222728729248,-0.9449577331542969,0.9904098510742188,0.0,0.0,0.03213953971862793,1
1766568405.5157933,-0.9432964324951172,0.9288792610168457,-0.9471807479858398,0.9940776824951172,0.0,0.0,0.03247976303100586,1
1766568405.5273273,-0.9417247772216797,0.9294931888580322,-0.9467201232910156,0.9948081970214844,0.0,0.0,0.03585648536682129,1
1766568405.5429423,-0.9398040771484375,0.9306633472442627,-0.9466438293457031,0.9938087463378906,0.0,0.0,0.038024187088012695,1
1766568405.5469425,-0.9414310455322266,0.9283807277679443,-0.9442481994628906,0.992828369140625,0.0,0.0,0.03552985191345215,1
1766568405.5558295,-0.9411392211914062,0.9299728870391846,-0.9424839019775391,0.99334716796875,0.0,0.0,0.03969693183898926,1
1766568405.5905766,-0.9403343200683594,0.9322938919067383,-0.9435386657714844,0.9929256439208984,0.0,0.0,0.04134654998779297,1
1766568405.5923457,-0.9409561157226562,0.933387279510498,-0.9433660507202148,0.9936752319335938,0.0,0.0,0.0427403450012207,1
1766568405.5984232,-0.9408645629882812,0.9345574378967285,-0.9469699859619141,0.9938278198242188,0.0,0.0,0.04055070877075195,1
1766568405.616668,-0.9405345916748047,0.9299728870391846,-0.945704460144043,0.9926376342773438,0.0,0.0,0.036371469497680664,1
1766568405.6289659,-0.9415225982666016,0.9286108016967773,-0.9451675415039062,0.9933662414550781,0.0,0.0,0.035286903381347656,1
1766568405.639564,-0.9441375732421875,0.9292821884155273,-0.9478130340576172,0.9927902221679688,0.0,0.0,0.030121803283691406,1
1766568405.6463299,-0.9427299499511719,0.9302606582641602,-0.9468936920166016,0.9921379089355469,0.0,0.0,0.032774925231933594,1
1766568405.658254,-0.9417610168457031,0.930586576461792,-0.9450912475585938,0.9937896728515625,0.0,0.0,0.03752398490905762,1
1766568405.6705008,-0.942291259765625,0.9300687313079834,-0.9439792633056641,0.9926185607910156,0.0,0.0,0.03641676902770996,1
1766568405.703299,-0.9408817291259766,0.929243803024292,-0.9456472396850586,0.9909286499023438,0.0,0.0,0.033643484115600586,1
1766568405.707847,-0.9415225982666016,0.9315266609191895,-0.9455318450927734,0.9932136535644531,0.0,0.0,0.03768587112426758,1
1766568405.7086797,-0.9429302215576172,0.9311237335205078,-0.9467201232910156,0.9929637908935547,0.0,0.0,0.03443717956542969,1
1766568405.7241976,-0.9410285949707031,0.9306633472442627,-0.9455318450927734,0.9917144775390625,0.0,0.0,0.03581738471984863,1
1766568405.7331688,-0.9396209716796875,0.9314115047454834,-0.9450531005859375,0.992523193359375,0.0,0.0,0.0392606258392334,1
1766568405.7505333,-0.9393653869628906,0.9321022033691406,-0.94647216796875,0.9924259185791016,0.0,0.0,0.03869056701660156,1
1766568405.7599049,-0.9401340484619141,0.9332146644592285,-0.9478702545166016,0.9944610595703125,0.0,0.0,0.03967142105102539,1
1766568405.768414,-0.941650390625,0.9335982799530029,-0.9474868774414062,0.9946556091308594,0.0,0.0,0.039116621017456055,1
1766568405.7918262,-0.941558837890625,0.9321403503417969,-0.947296142578125,0.9923496246337891,0.0,0.0,0.03563499450683594,1
1766568405.7994056,-0.9395465850830078,0.9333298206329346,-0.9469699859619141,0.9934253692626953,0.0,0.0,0.04023861885070801,1
1766568405.8130105,-0.9397487640380859,0.931373119354248,-0.9460115432739258,0.9942512512207031,0.0,0.0,0.03986406326293945,1
