time,f1,f2,f3,f4,COPx,COPy,W,W_sync
1766568368.2914488,1.450401782989502,-1.2658944129943848,1.472095251083374,-1.6561932563781738,0.0,0.0,0.0004093647003173828,1
1766568368.3083816,1.4529433250427246,-1.2677993774414062,1.4703878164291382,-1.6537127494812012,0.0,0.0,0.001819014549255371,1
1766568368.3083816,1.450460433959961,-1.2677421569824219,1.4722130298614502,-1.6530542373657227,0.0,0.0,0.0018770694732666016,1
1766568368.3093843,1.4499132633209229,-1.2662181854248047,1.4734690189361572,-1.6560187339782715,0.0,0.0,0.0011453628540039062,1
1766568368.31054,1.4503042697906494,-1.2649798393249512,1.4729783535003662,-1.65712308883667,0.0,0.0,0.0011796951293945312,1
1766568368.31054,1.4491703510284424,-1.2633986473083496,1.471526026725769,-1.6533446311950684,0.0,0.0,0.003953099250793457,1
1766568368.3270228,1.4482905864715576,-1.266256332397461,1.4726446866989136,-1.6528215408325195,0.0,0.0,0.0018573999404907227,1
1766568368.3336465,1.4486424922943115,-1.2651894092559814,1.4732728004455566,-1.6525893211364746,0.0,0.0,0.004136562347412109,1
1766568368.344523,1.4503238201141357,-1.2661418914794922,1.4722914695739746,-1.6514849662780762,0.0,0.0,0.004988431930541992,1
1766568368.3618171,1.4528064727783203,-1.2667326927185059,1.4708980321884155,-1.6538100242614746,0.0,0.0,0.003161787986755371,1
1766568368.3755093,1.452669620513916,-1.2667136192321777,1.472527027130127,-1.654836654663086,0.0,0.0,0.003646373748779297,1
1766568368.3777144,1.451535701751709,-1.2687711715698242,1.4734493494033813,-1.6521048545837402,0.0,0.0,0.004109025001525879,1
1766568368.395435,1.4516334533691406,-1.2666373252868652,1.4727821350097656,-1.654003620147705,0.0,0.0,0.0037746429443359375,1
1766568368.4218156,1.4531972408294678,-1.2671136856079102,1.4717419147491455,-1.6555533409118652,0.0,0.0,0.0022721290588378906,1
1766568368.4245858,1.4542138576507568,-1.2687902450561523,1.4705840349197388,-1.6524534225463867,0.0,0.0,0.003554224967956543,1
1766568368.426249,1.4514379501342773,-1.2668848037719727,1.472448468208313,-1.6540226936340332,0.0,0.0,0.0029789209365844727,1
1766568368.4422226,1.4515552520751953,-1.2659895420074463,1.4726446866989136,-1.654991626739502,0.0,0.0,0.0032187700271606445,1
1766568368.4475088,1.4511055946350098,-1.265760898590088,1.4708588123321533,-1.651252269744873,0.0,0.0,0.0049512386322021484,1
1766568368.4715436,1.4534318447113037,-1.266618251800537,1.4721933603286743,-1.6526474952697754,0.0,0.0,0.006359457969665527,1
1766568368.473723,1.4531972408294678,-1.2652463912963867,1.4715653657913208,-1.6546235084533691,0.0,0.0,0.004892706871032715,1
1766568368.4797108,1.4507927894592285,-1.2642560005187988,1.47201669216156,-1.6541199684143066,0.0,0.0,0.0044335126876831055,1
1766568368.4995706,1.45051908493042,-1.2683520317077637,1.4723503589630127,-1.6536545753479004,0.0,0.0,0.0008628368377685547,1
1766568368.5041168,1.4502456188201904,-1.268085241317749,1.4733120203018188,-1.6520271301269531,0.0,0.0,0.003445267677307129,1
1766568368.5220854,1.4478018283843994,-1.2658562660217285,1.4721933603286743,-1.6545462608337402,0.0,0.0,-0.00040733814239501953,1
1766568368.5292442,1.4481537342071533,-1.266446828842163,1.4726446866989136,-1.6545848846435547,0.0,0.0,-0.0002332925796508789,1
1766568368.5376785,1.4473133087158203,-1.2674756050109863,1.4714868068695068,-1.6536355018615723,0.0,0.0,-0.0023109912872314453,1
1766568368.5525334,1.4494245052337646,-1.2695140838623047,1.4712316989898682,-1.6589832305908203,0.0,0.0,-0.007841110229492188,1
1766568368.5645523,1.4513401985168457,-1.2688853740692139,1.4726054668426514,-1.656754970550537,0.0,0.0,-0.0016946792602539062,1
1766568368.574841,1.4506168365478516,-1.267284870147705,1.4731745719909668,-1.6527056694030762,0.0,0.0,0.0038008689880371094,1
1766568368.5912359,1.449268102645874,-1.2676279544830322,1.4732531309127808,-1.6521239280700684,0.0,0.0,0.0027693510055541992,1
1766568368.600034,1.4474892616271973,-1.2682185173034668,1.4731942415237427,-1.6524920463562012,0.0,0.0,-2.7060508728027344e-05,1
1766568368.6249068,1.448192834854126,-1.2679710388183594,1.471526026725769,-1.6523375511169434,0.0,0.0,-0.0005897283554077148,1
1766568368.6299393,1.4498350620269775,-1.2686185836791992,1.4727624654769897,-1.6522016525268555,0.0,0.0,0.0017772912979125977,1
1766568368.6324263,1.4490725994110107,-1.268085241317749,1.473292350769043,-1.653306007385254,0.0,0.0,0.0009737014770507812,1
1766568368.6473856,1.4482123851776123,-1.2683329582214355,1.473861575126648,-1.6538100242614746,0.0,0.0,-6.902217864990234e-05,1
1766568368.6579058,1.4501283168792725,-1.267913818359375,1.4738026857376099,-1.6523175239562988,0.0,0.0,0.003699660301208496,1
1766568368.673331,1.4498350620269775,-1.267094612121582,1.4719971418380737,-1.65224027633667,0.0,0.0,0.0024973154067993164,1
1766568368.6827755,1.4515552520751953,-1.2671327590942383,1.4709177017211914,-1.653693675994873,0.0,0.0,0.0016465187072753906,1
1766568368.6956518,1.450636386871338,-1.26839017868042,1.4717026948928833,-1.654294490814209,0.0,0.0,-0.00034558773040771484,1
1766568368.703369,1.4501869678497314,-1.2686376571655273,1.472939133644104,-1.6545848846435547,0.0,0.0,-9.644031524658203e-05,1
1766568368.7244327,1.4521026611328125,-1.2667136192321777,1.4714279174804688,-1.6526861190795898,0.0,0.0,0.004130840301513672,1
1766568368.726898,1.451535701751709,-1.2660276889801025,1.4698971509933472,-1.6524920463562012,0.0,0.0,0.0029131174087524414,1
1766568368.7431903,1.4499132633209229,-1.2691140174865723,1.472527027130127,-1.653984546661377,0.0,0.0,-0.0006582736968994141,1
1766568368.7594194,1.4510860443115234,-1.2681231498718262,1.472527027130127,-1.6538681983947754,0.0,0.0,0.0016217231750488281,1
1766568368.7646065,1.4506168365478516,-1.2659704685211182,1.471604585647583,-1.6531119346618652,0.0,0.0,0.003139019012451172,1
